"recipient","year","un_region","Aid_All","p4_polity2","fh_inverse_pr","fh_inverse_cl","Giniall","Corruption","Rents","Population","GDP","eu"
"Mauritius",2005,14,18.45145098,10,7,7,22.10931849,4.2,0.006716006,14.02110421,8.540135911,0
"Mauritius",2006,14,18.65881767,10,7,6,19.6405361,5.1,0.008542658,14.02576824,8.574189126,0
"Mauritius",2007,14,19.33047606,10,7,6,31.51325967,4.7,0.008731535,14.03032351,8.626958929,0
"Mauritius",2008,14,19.19231461,10,7,6,28.80310813,5.5,0.008983425,14.03393981,8.676883388,0
"Mauritius",2009,14,20.98262401,10,7,6,29.81853644,5.4,0.011697946,14.03659519,8.703786813,0
"Mauritius",2010,14,19.66747214,10,7,6,36.28710156,5.4,0.006952569,14.03897406,8.741589736,0
"Mexico",1991,13,22.4073059,0,4,4,50.34452185,2.23,6.338745117,18.29159766,8.804037517,0
"Mexico",1992,13,22.04830377,0,4,5,54.5,2.23,5.208945954,18.31262678,8.818652129,0
"Mexico",1993,13,21.53669496,0,4,4,40.60675378,4.243706551,3.34372578,18.33352928,8.837560806,0
"Mexico",1994,13,22.37261911,4,4,4,55.20000076,6.485413504,3.050353024,18.35391657,8.86336368,0
"Mexico",1995,13,23.40159223,4,4,4,58.59383593,5.089027454,5.161841379,18.37351206,8.784456707,0
"Mexico",1996,13,22.08708287,4,4,5,53.29999924,3.3,5.570023646,18.39229704,8.822758487,0
"Mexico",1997,13,21.56310865,6,5,4,60.81548697,2.66,4.649968858,18.41031276,8.872054521,0
"Mexico",1998,13,22.41378185,6,5,4,54.59999847,3.3,2.787195997,18.42744647,8.900867337,0
"Mexico",1999,13,22.73903658,6,5,4,45.40224844,3.4,3.097010693,18.44358425,8.91105024,0
"Mexico",2000,13,22.48344982,8,6,5,53.59999847,3.3,4.771687413,18.4586854,8.94755884,0
"Mexico",2001,13,22.10135649,8,6,5,54.03997713,3.7,3.896788402,18.4727026,8.927468307,0
"Mexico",2002,13,22.1480878,8,6,6,51.09999847,3.6,3.785474384,18.48575344,8.915735769,0
"Mexico",2003,13,22.01003319,8,6,6,50.64877733,3.6,5.178050802,18.49816306,8.91745262,0
"Mexico",2004,13,21.42847008,8,6,6,50.59999847,3.6,6.454258818,18.51035279,8.947322974,0
"Mexico",2005,13,22.12399394,8,6,6,50.90000153,3.5,8.578019682,18.52262185,8.964928908,0
"Mexico",2006,13,21.43926625,8,6,5,49.59999847,3.3,9.12449296,18.5350508,9.001303324,0
"Mexico",2007,13,21.03890032,8,6,5,47.86088817,3.5,8.748589121,18.54757608,9.019774892,0
"Mexico",2008,13,21.77882664,8,6,5,49.59999847,3.6,10.49336663,18.56016473,9.021092015,0
"Mexico",2009,13,24.03229088,8,6,5,43.05289528,3.3,6.858202556,18.57273854,8.960374261,0
"Mexico",2010,13,24.00225311,8,5,5,47.09999847,3.1,7.728964381,18.58523204,8.997719884,0
"Moldova",1991,151,17.64544609,5,3,4,49.59542172,4.335979233,0,15.12546369,7.208778315,0
"Moldova",1992,151,11.83165646,5,3,3,34.29999924,3.028963677,0,15.12627286,6.864069393,0
"Moldova",1993,151,18.988617,7,3,3,37.20000076,1.446723581,0,15.12519382,6.853075851,0
"Moldova",1994,151,19.25157886,7,4,4,27.32386201,1.826266676,0,15.12222044,6.48643377,0
"Moldova",1995,151,19.25739932,7,4,4,45.40991165,1.802579107,0.492384553,15.11709063,6.477464666,0
"Moldova",1996,151,19.34819457,7,5,4,44.09095885,2.568062103,0.464320689,15.11508841,6.426066105,0
"Moldova",1997,151,19.30248095,7,5,4,42.09999847,2.215918244,0.422024965,15.11138994,6.445637924,0
"Moldova",1998,151,18.13595064,7,6,4,40.20000076,1.348824553,0.329454988,15.11098594,6.378833174,0
"Moldova",1999,151,18.90092759,7,6,4,39,2.6,0.53145504,15.10941574,6.345811921,0
"Moldova",2000,151,19.45006326,7,6,4,38.09999847,2.6,0.429568499,15.10738215,6.368628061,0
"Moldova",2001,151,18.05040649,8,6,4,37.40000153,3.1,0.321196079,15.10514588,6.430076187,0
"Moldova",2002,151,18.15534476,8,5,4,37.20000076,2.1,0.301559329,15.10283008,6.507499457,0
"Moldova",2003,151,18.72544416,8,5,4,34.90000153,2.4,0.373068571,15.10001414,6.574228734,0
"Moldova",2004,151,17.98458161,8,5,4,35,2.3,0.33087758,15.09753964,6.648186916,0
"Moldova",2005,151,18.18345405,9,5,4,36.29999924,2.9,0.278997902,15.09510656,6.722821244,0
"Moldova",2006,151,18.88511359,9,5,4,36.09999847,3.2,0.252184328,15.09232733,6.77251821,0
"Moldova",2007,151,18.43614081,9,5,4,35.29999924,2.8,0.251325607,15.09000986,6.804363856,0
"Moldova",2008,151,18.09205138,9,4,4,31.10000038,2.9,0.314890757,15.08810641,6.881384975,0
"Moldova",2009,151,19.2596427,9,5,4,34,3.3,0.334533393,15.08684402,6.820773732,0
"Moldova",2010,151,20.41252943,9,5,5,33.09999847,2.9,0.236049086,15.08584538,6.890391814,0
"Mongolia",1991,30,19.30564254,2,6,5,50.77359251,5.932720801,6.078625023,14.61208804,6.634295505,0
"Mongolia",1992,30,18.54859958,9,5,6,58.47964141,5.8747842,10.76869631,14.62355885,6.525691737,0
"Mongolia",1993,30,19.58844819,9,6,5,40.55363901,2.537342877,12.96336436,14.6323009,6.484748839,0
"Mongolia",1994,30,19.24019269,9,6,5,43.90272169,1.736703521,16.49493253,14.63991361,6.498255374,0
"Mongolia",1995,30,19.62868682,9,6,5,33.20000076,3.419481286,15.35853869,14.64757715,6.552405643,0
"Mongolia",1996,30,19.33456144,10,6,5,22.55630781,2.74688637,11.89050275,14.65561029,6.566477324,0
"Mongolia",1997,30,19.57718977,10,6,5,36.62210468,3.547189429,12.95134014,14.66383204,6.596482656,0
"Mongolia",1998,30,19.1320274,10,6,5,30.29999924,2.866099163,5.899548929,14.67231367,6.620854745,0
"Mongolia",1999,30,19.2556207,10,6,5,28.38757379,4.3,5.022715822,14.68101187,6.642398311,0
"Mongolia",2000,30,19.48477786,10,6,5,32.5,2.571625005,6.972269192,14.68992582,6.644879801,0
"Mongolia",2001,30,19.87804211,10,6,5,36.06594251,2.701159916,5.334903918,14.69914131,6.664763889,0
"Mongolia",2002,30,19.61159546,10,6,6,32.79999924,3.113329174,5.700667664,14.7088319,6.701317162,0
"Mongolia",2003,30,19.35618953,10,6,6,31.55609995,3.798314095,8.026138991,14.71915972,6.758691304,0
"Mongolia",2004,30,19.37683204,10,6,6,29.78872633,3,16.60768381,14.73029936,6.84853125,0
"Mongolia",2005,30,19.05367711,10,6,6,19.14228343,3,18.67296416,14.7423463,6.906510865,0
"Mongolia",2006,30,19.80452091,10,6,6,33.27079836,2.8,32.81035987,14.75532092,6.975634384,0
"Mongolia",2007,30,19.54442488,10,6,6,35.79999924,3,31.13617128,14.76912328,7.059394364,0
"Mongolia",2008,30,20.4588778,10,6,6,36.5,3,31.06476116,14.78357139,7.130209474,0
"Mongolia",2009,30,19.995308,10,6,6,48.653842,2.7,24.65539932,14.79842127,7.102592453,0
"Mongolia",2010,30,20.08683038,10,6,6,49.96010536,2.7,39.90641481,14.81346901,7.149252616,0
"Morocco",1991,15,21.46702195,-8,3,3,39.20000076,2.383030559,1.29345218,17.03949587,7.310704254,0
"Morocco",1992,15,21.41581764,-7,2,3,21.27250416,3.575324912,1.253727419,17.05691713,7.263651827,0
"Morocco",1993,15,21.7475009,-7,3,3,39.18188539,3.932379088,0.60087574,17.07362037,7.236734879,0
"Morocco",1994,15,21.14983871,-7,3,3,33.61526261,3.35880758,0.579057966,17.0896814,7.329344075,0
"Morocco",1995,15,21.49769911,-7,3,3,38.79632949,2.678857664,0.590632925,17.1051465,7.248361056,0
"Morocco",1996,15,21.25110838,-7,3,3,25.87203458,2.656412736,0.534759546,17.12009241,7.359558988,0
"Morocco",1997,15,21.27530596,-7,3,3,33.81091308,5.035085655,0.755608741,17.1344967,7.324694482,0
"Morocco",1998,15,21.43917838,-6,3,4,39.20000076,3.7,1.055169274,17.14820013,7.387572782,0
"Morocco",1999,15,21.21458742,-6,3,4,39.5,4.1,1.064806308,17.16099095,7.379766818,0
"Morocco",2000,15,21.04293663,-6,3,4,32.1655087,4.7,1.014132479,17.17276034,7.383361618,0
"Morocco",2001,15,21.75991523,-6,3,3,40.29999924,3.734794117,0.937399791,17.18353564,7.444796276,0
"Morocco",2002,15,21.47590744,-6,3,3,41.62359963,3.7,0.870366664,17.19348854,7.466742704,0
"Morocco",2003,15,21.46486023,-6,3,3,29.83433592,3.3,0.719362651,17.2028435,7.5178583,0
"Morocco",2004,15,21.6997318,-6,3,4,32.57260682,3.2,0.668035462,17.21189035,7.554959776,0
"Morocco",2005,15,21.64000623,-6,3,4,35.70469357,3.2,0.695744806,17.22088072,7.574662173,0
"Morocco",2006,15,21.78046057,-6,3,4,35.60103503,3.2,1.010434279,17.22979187,7.639943923,0
"Morocco",2007,15,21.70428969,-6,3,4,40.70000076,3.5,1.658270802,17.23870052,7.657286824,0
"Morocco",2008,15,21.98302675,-6,3,4,30.7361792,3.5,8.89601377,17.24804997,7.701928559,0
"Morocco",2009,15,21.7230334,-6,3,4,38.06007265,3.3,2.134382118,17.25837962,7.73774551,0
"Morocco",2010,15,22.06772003,-6,3,4,36.6530132,3.4,2.98135686,17.27000729,7.761568738,0
"Mozambique",1991,14,20.91468215,-6,2,4,41.10250909,3.208896028,12.71436037,16.44693497,5.25460107,0
"Mozambique",1992,14,21.64563608,-6,2,4,49.27625997,2.722835731,18.31610762,16.47929249,5.169847323,0
"Mozambique",1993,14,21.11415823,-6,2,3,53.08993519,2.41292046,14.90400082,16.5164165,5.215727939,0
"Mozambique",1994,14,20.97403482,5,5,3,65.46204514,2.075467101,17.39515317,16.55334374,5.244265257,0
"Mozambique",1995,14,20.99938107,5,5,4,63.97741587,2.566495512,25.20576768,16.5869468,5.237311744,0
"Mozambique",1996,14,20.85033996,5,5,4,44.5,2.481688357,17.25992754,16.61665187,5.27899667,0
"Mozambique",1997,14,21.20619647,5,5,4,60.18950129,3.115193097,13.68670631,16.64368937,5.349435738,0
"Mozambique",1998,14,21.06194693,5,5,4,50.00633408,3.247114472,12.49465617,16.66914566,5.426374851,0
"Mozambique",1999,14,21.50999304,5,5,4,39.40145272,3.5,7.821805005,16.69460238,5.47896907,0
"Mozambique",2000,14,21.64024729,5,5,4,54.15753694,2.2,8.158835636,16.72107838,5.463343808,0
"Mozambique",2001,14,21.32183392,5,5,4,48.70424764,3.063034604,8.304074451,16.74860751,5.548240499,0
"Mozambique",2002,14,21.99205629,5,5,4,46.40000153,3.169449005,9.651654863,16.7766459,5.604699114,0
"Mozambique",2003,14,21.1052649,5,5,4,47.09999847,2.7,13.6710734,16.80489573,5.634942035,0
"Mozambique",2004,14,21.11039934,5,5,4,46.2513572,2.8,13.31526561,16.83294693,5.690957875,0
"Mozambique",2005,14,21.24456299,5,5,4,41.29999924,2.8,16.91092046,16.86052697,5.746547954,0
"Mozambique",2006,14,21.19509285,5,5,4,43.98547329,2.8,17.04709328,16.88761652,5.780753095,0
"Mozambique",2007,14,21.5027286,5,5,5,43.8736387,2.8,15.87021312,16.91431391,5.824346411,0
"Mozambique",2008,14,21.76926079,5,5,5,45.59999847,2.6,18.56032705,16.9406261,5.854187099,0
"Mozambique",2009,14,21.51307834,5,4,5,65.40890842,2.5,13.77486906,16.96657959,5.890995591,0
"Mozambique",2010,14,21.46380396,5,4,5,54.77845439,2.7,13.78790409,16.9921995,5.934124962,0
"Myanmar",1991,35,17.7259045,-7,1,1,30.45380226,1.256253814,0,17.57163706,6.773464567,0
"Myanmar",1992,35,17.48244405,-7,1,1,35.7019,2.145912253,0,17.58648652,6.466744393,0
"Myanmar",1993,35,17.47174393,-7,1,1,18.14379798,2.952135527,0,17.60089743,5.523472591,0
"Myanmar",1994,35,18.45164915,-7,1,1,29.68294768,1.576202791,0,17.61517285,5.906580983,0
"Myanmar",1995,35,18.95437637,-7,1,1,25.18672276,1.494800404,0,17.62947658,5.411888699,0
"Myanmar",1996,35,18.35569033,-7,1,1,31.57932781,0.834807216,0,17.64397429,5.885991592,0
"Myanmar",1997,35,18.23127046,-7,1,1,48.81555243,2.831175952,0,17.6584933,7.454960517,0
"Myanmar",1998,35,18.36824656,-7,1,1,34.97650473,1.785496779,0,17.67246904,7.094175007,0
"Myanmar",1999,35,18.09876841,-7,1,1,15.39871435,0.501841982,0,17.68516099,5.786416075,0
"Myanmar",2000,35,18.1515543,-7,1,1,27.51182309,2.127160322,0,17.69610481,6.943485987,0
"Myanmar",2001,35,18.54822916,-7,1,1,37.52270508,1.254124494,0,17.7051694,6.802055143,0
"Myanmar",2002,35,18.6960152,-7,1,1,32.23302714,1.024695236,0,17.7126496,7.208338532,0
"Myanmar",2003,35,18.64451015,-7,1,1,24.80735442,1.6,0,17.71904064,6.575155593,0
"Myanmar",2004,35,18.90098826,-8,1,1,27.31989848,1.7,0,17.72503382,7.120414737,0
"Myanmar",2005,35,19.32132844,-8,1,1,30.58022236,1.8,0,17.73114743,6.186617483,0
"Myanmar",2006,35,19.02031309,-8,1,1,36.30115227,1.9,0,17.73748528,6.861501065,0
"Myanmar",2007,35,19.44017754,-8,1,1,33.76664367,1.4,0,17.74397681,7.638519868,0
"Myanmar",2008,35,20.16148802,-6,1,1,28.09069203,1.3,0,17.7507425,5.616354882,0
"Myanmar",2009,35,19.5980577,-6,1,1,33.87166981,1.4,0,17.75787827,6.242442775,0
"Myanmar",2010,35,19.73176276,-6,1,1,35.55434445,1.4,0,17.76543092,6.720285165,0
"Namibia",1991,18,19.46009382,6,6,5,51.48268811,5.305361453,1.681774408,14.19815184,7.985448786,0
"Namibia",1992,18,18.59375666,6,6,6,44.08965253,4.666724516,1.491782248,14.23006028,8.022966992,0
"Namibia",1993,18,19.47391401,6,6,5,74.30000305,5.383107672,0.78485927,14.25986299,7.977242809,0
"Namibia",1994,18,19.07554457,6,6,5,37.54293659,5.188226247,1.071974665,14.28915007,7.965106603,0
"Namibia",1995,18,18.93228803,6,6,5,33.71641235,6.579695064,1.365842938,14.31883653,7.973669368,0
"Namibia",1996,18,18.96525459,6,6,5,71.92543423,5.18373533,0.932251394,14.34925688,7.97466361,0
"Namibia",1997,18,18.49030492,6,6,5,55.2333379,4.161796827,1.16958642,14.37966972,7.985585596,0
"Namibia",1998,18,19.3541522,6,6,5,55.60505694,5.3,0.638296321,14.40868214,7.988958907,0
"Namibia",1999,18,18.68025788,6,6,5,53.80829541,5.3,0.374069095,14.43455307,7.996225595,0
"Namibia",2000,18,19.19133659,6,6,5,37.64680324,5.4,0.492001444,14.45628649,8.008818074,0
"Namibia",2001,18,19.33913414,6,6,5,49.45175759,5.4,0.465020761,14.47369459,8.003120631,0
"Namibia",2002,18,19.00955805,6,6,5,42.98720726,5.7,0.709204853,14.48758884,8.036001765,0
"Namibia",2003,18,19.0783462,6,6,5,39.65055532,4.7,0.84459281,14.49923196,8.065882424,0
"Namibia",2004,18,19.98277545,6,6,5,61.40000153,4.1,0.802129626,14.51031636,8.17053049,0
"Namibia",2005,18,18.6878961,6,6,6,44.49909644,4.3,1.152697057,14.52208025,8.18374466,0
"Namibia",2006,18,19.44477016,6,6,6,47.26695465,4.1,2.602075607,14.53477909,8.239388123,0
"Namibia",2007,18,19.37427742,6,6,6,57.21194732,4.5,5.913765222,14.54821493,8.290015633,0
"Namibia",2008,18,19.63197951,6,6,6,43.06312599,4.5,2.833543837,14.56257332,8.301786584,0
"Namibia",2009,18,19.89031795,6,6,6,47.76620627,4.5,1.987034082,14.57794963,8.289367406,0
"Namibia",2010,18,19.67284024,6,6,6,59.70000076,4.4,2.719686687,14.59436147,8.331604946,0
"Nepal",1991,34,19.92509595,5,6,5,29.79211915,0.726341622,8.005882227,16.73702805,5.489800721,0
"Nepal",1992,34,20.33473057,5,6,5,38.49503647,3.132492527,9.436995386,16.7626238,5.504448297,0
"Nepal",1993,34,19.72007854,5,5,4,48.0254548,3.153187817,7.618096397,16.78856257,5.51628545,0
"Nepal",1994,34,19.91194798,5,5,4,42.91615892,1.463448686,6.000784124,16.81450814,5.569298942,0
"Nepal",1995,34,19.6302919,5,5,4,47.77844274,1.852064372,6.945203065,16.84017799,5.577725661,0
"Nepal",1996,34,20.76590879,5,5,4,43.79999924,1.485416954,6.632574212,16.86550708,5.604308376,0
"Nepal",1997,34,20.24380602,5,5,4,40.41260274,1.517053448,5.455403529,16.89039152,5.628676966,0
"Nepal",1998,34,19.80643005,5,5,4,46.41653282,2.120039293,6.359002335,16.91449552,5.634290878,0
"Nepal",1999,34,20.45728678,6,5,4,39.31841847,1.332492593,6.974239522,16.93744182,5.654524496,0
"Nepal",2000,34,20.14634544,6,5,4,40.54777162,1.441493253,5.81779528,16.95898058,5.693139661,0
"Nepal",2001,34,20.46223028,6,5,4,36.7726411,2.588908776,5.28947274,16.9790901,5.719911463,0
"Nepal",2002,34,19.92565202,-6,4,4,-7.11e-15,9.027021031,5.696896388,16.99784115,5.70236236,0
"Nepal",2003,34,20.42398611,-6,3,4,43.20000076,3.484001438,6.039693418,17.01522505,5.723670546,0
"Nepal",2004,34,20.58994163,-6,3,3,47.20000076,2.8,4.486525592,17.03125789,5.753400463,0
"Nepal",2005,34,20.05398662,-6,2,3,22.38593763,2.5,3.942460716,17.04600099,5.772857623,0
"Nepal",2006,34,20.5466017,6,3,4,36.52861403,2.5,5.375253591,17.05943183,5.792519284,0
"Nepal",2007,34,20.73401149,6,3,4,48.967138,2.5,6.753114831,17.07168302,5.813814671,0
"Nepal",2008,34,20.53788305,6,4,4,39.38445863,2.7,5.320737042,17.08315415,5.861599123,0
"Nepal",2009,34,20.74400697,6,4,4,36.51093105,2.3,4.807987703,17.09434982,5.894736831,0
"Nepal",2010,34,20.5326861,6,4,4,32.79999924,2.2,7.263361362,17.10562799,5.930498861,0
"Netherlands",1991,155,16.01790635,10,7,7,31.10000038,9.03,1.391133381,16.52820317,10.35782962,1
"Netherlands",1992,155,13.39288072,10,7,7,31.70000076,9.03,1.106555651,16.53576373,10.36718587,1
"Netherlands",1993,155,15.23866842,10,7,7,30,8.141135332,1.364113206,16.54273365,10.37271306,1
"Netherlands",1994,155,16.87025654,10,7,7,30.60000038,7.434228465,1.087293743,16.54876303,10.39586466,1
"Netherlands",1995,155,16.23142507,10,7,7,31.60000038,7.490329113,0.936792543,16.5537023,10.42161012,1
"Netherlands",1996,155,16.38012022,10,7,7,32,8.71,1.433587709,16.55831626,10.44706701,1
"Netherlands",1997,155,19.21169186,10,7,7,32.20000076,9.03,1.254896742,16.56346393,10.48137426,1
"Netherlands",1998,155,16.86588117,10,7,7,29.5,9,0.850851061,16.56963034,10.51815842,1
"Netherlands",1999,155,13.45894327,10,7,7,28,9,0.662264875,16.57628527,10.5558225,1
"Netherlands",2000,155,12.94199061,10,7,7,36.28862419,8.9,1.780075327,16.58343297,10.59151691,1
"Netherlands",2001,155,16.2465305,10,7,7,42.15637027,8.8,1.743828845,16.59098137,10.60007826,1
"Netherlands",2002,155,16.70812778,10,7,7,32.27949714,9,1.14313696,16.59736429,10.59335926,1
"Netherlands",2003,155,17.18530072,10,7,7,29.84723415,8.9,1.500884412,16.60208243,10.59129586,1
"Netherlands",2004,155,16.93461952,10,7,7,30.20000076,8.7,1.697604414,16.60555719,10.60622405,1
"Netherlands",2005,155,17.12265846,10,7,7,29.79999924,8.6,2.36249214,16.60789382,10.626162,1
"Netherlands",2006,155,20.36590998,10,7,7,29,8.7,2.098557569,16.60949996,10.66205667,1
"Netherlands",2007,155,17.16678708,10,7,7,29.79999924,9,1.808361968,16.61167517,10.70102399,1
"Netherlands",2008,155,15.50260159,10,7,7,28.79999924,8.9,2.590349849,16.6155681,10.71769748,1
"Netherlands",2009,155,17.70944512,10,7,7,53.06720775,8.9,1.116302706,16.62071094,10.6790177,1
"Netherlands",2010,155,14.83652454,10,7,7,28.10000038,8.8,1.169894612,16.62584017,10.68453667,1
"Nicaragua",1991,13,20.89395457,6,5,5,61.94400081,2.774240806,12.42506899,15.25940238,6.817470663,0
"Nicaragua",1992,13,20.27290278,6,4,5,48.60812022,2.823014046,9.670116968,15.2839191,6.796801204,0
"Nicaragua",1993,13,20.41696023,6,4,3,56.29999924,1.061611439,7.552915968,15.30849802,6.768303223,0
"Nicaragua",1994,13,20.84102816,6,4,3,58.93476846,2.215045506,4.142543729,15.3322025,6.777429972,0
"Nicaragua",1995,13,20.88631255,8,4,4,59.97132403,1.782563447,5.31362281,15.35440969,6.812660286,0
"Nicaragua",1996,13,21.19944478,8,5,5,39.48929284,2.77048826,3.895009752,15.3750502,6.853531233,0
"Nicaragua",1997,13,20.0793407,8,5,5,39.03508011,3.471387173,5.164284605,15.39433915,6.873142285,0
"Nicaragua",1998,13,21.13119087,8,6,5,53.79999924,3,4.19144249,15.41233323,6.891592771,0
"Nicaragua",1999,13,20.91276869,8,5,5,56.88769854,3.1,3.411649227,15.42915541,6.942765359,0
"Nicaragua",2000,13,20.32486105,8,5,5,44.76368005,1.774168921,3.076377392,15.44493147,6.967186359,0
"Nicaragua",2001,13,21.23968254,8,5,5,58,2.4,2.902971745,15.45967545,6.981620955,0
"Nicaragua",2002,13,20.51669422,8,5,5,63.66002131,2.5,2.754534561,15.47346755,6.975339962,0
"Nicaragua",2003,13,20.66273883,8,5,5,50.90186824,2.6,2.955127358,15.48658491,6.987117467,0
"Nicaragua",2004,13,21.39169352,8,5,5,48.67859201,2.7,2.90360707,15.49936907,7.026092119,0
"Nicaragua",2005,13,20.54613087,8,5,5,51.09999847,2.6,2.596153751,15.51208332,7.055310262,0
"Nicaragua",2006,13,20.81299088,8,5,5,53.65835257,2.6,3.748934001,15.52478059,7.083294842,0
"Nicaragua",2007,13,20.192329,9,5,5,49.40027002,2.6,3.915770411,15.53747916,7.122123346,0
"Nicaragua",2008,13,20.31961178,9,4,5,42.43619016,2.5,3.780600667,15.55034388,7.13737669,0
"Nicaragua",2009,13,19.9782669,9,4,4,47.70000076,2.5,3.549602568,15.56354957,7.096191091,0
"Nicaragua",2010,13,20.06221264,9,4,4,49.23369561,2.5,6.925166965,15.5771903,7.11504069,0
"Niger",1991,11,19.51724763,1,2,3,63.18652061,0.020840313,5.664792061,15.89545922,5.706224677,0
"Niger",1992,11,19.52018376,8,3,4,36.09999847,0.56834055,5.983939648,15.92817505,5.6061242,0
"Niger",1993,11,19.43176749,8,5,4,21.61020964,1.84576833,7.258222103,15.96177068,5.586918919,0
"Niger",1994,11,19.84429907,8,5,3,41.5,1.450106593,9.366209984,15.99612721,5.591826963,0
"Niger",1995,11,19.1861506,8,5,3,50.20000076,1.238061337,11.78857136,16.03112915,5.582548868,0
"Niger",1996,11,19.19193503,-6,1,3,41.32469024,3.882751023,11.34830475,16.06676078,5.580536649,0
"Niger",1997,11,19.49518102,-6,1,3,49.24637996,2.529305144,11.72409705,16.10294354,5.571521152,0
"Niger",1998,11,19.9673164,-6,1,3,24.91257305,3.579631049,11.00516852,16.13944669,5.634159582,0
"Niger",1999,11,19.05883538,5,3,3,48.2333941,2.417641306,7.342094898,16.17601148,5.591890971,0
"Niger",2000,11,20.15830233,5,4,4,30.67070515,1.398633868,9.028465447,16.21247949,5.541227584,0
"Niger",2001,11,20.2270171,5,4,4,38.16304294,2.215374927,8.170166345,16.24881106,5.573529338,0
"Niger",2002,11,19.84026574,5,4,4,35.27205021,2.073083817,8.936958289,16.28507486,5.56681581,0
"Niger",2003,11,20.52563403,5,4,4,29.48966008,1.631268671,11.49917072,16.32136624,5.582167671,0
"Niger",2004,11,20.2507354,6,5,5,43.74003956,2.2,9.303421162,16.35781286,5.54672055,0
"Niger",2005,11,20.51433745,6,5,5,43.40000153,2.4,9.523639511,16.39449921,5.554051083,0
"Niger",2006,11,20.24957508,6,5,5,50.61041566,2.3,9.264878649,16.43142391,5.573506721,0
"Niger",2007,11,19.89100798,6,5,4,37.29999924,2.6,11.5180216,16.46856159,5.567349842,0
"Niger",2008,11,20.57947449,6,5,4,34.59999847,2.8,11.25248796,16.50593263,5.621533516,0
"Niger",2009,11,20.12136404,-3,3,4,44.1119334,2.9,11.3119451,16.54355605,5.576757866,0
"Niger",2010,11,20.13920578,3,3,4,48.06462394,2.6,10.0358513,16.58143626,5.619251754,0
"Nigeria",1991,11,21.71430052,-5,3,4,45,0.63,47.99802709,18.40134881,6.348528918,0
"Nigeria",1992,11,21.05462887,-5,3,4,44.20000076,0.63,44.87846071,18.4265857,6.327619908,0
